val_loss,auc,val_Accuracy,val_CohenKappa,val_F1,val_Recall,val_Precision,epoch,step
0.39786356687545776,0.9041835069656372,0.7798165082931519,0.5557065010070801,0.7766393423080444,0.7759784460067749,0.7860139608383179,0,406
0.7912853956222534,0.9406207799911499,0.6513761281967163,0.3229813575744629,0.6161971688270569,0.6666666865348816,0.7888889312744141,1,813
0.30634549260139465,0.9588394165039062,0.8623853325843811,0.7234905958175659,0.8616399765014648,0.8608299493789673,0.8637754917144775,2,1220
0.4420439898967743,0.9132928848266602,0.7981651425361633,0.5892428755760193,0.788759708404541,0.7901484966278076,0.8372548818588257,3,1627
0.2758106291294098,0.9645748734474182,0.8990825414657593,0.7975687980651855,0.8987758159637451,0.8984479904174805,0.8992562294006348,4,2034
0.271851509809494,0.9615384340286255,0.9082568883895874,0.8164365291595459,0.9081873297691345,0.908906877040863,0.9080808162689209,5,2441
0.2727685868740082,0.9659243822097778,0.8990825414657593,0.7992633581161499,0.8989465236663818,0.9026653170585632,0.907616138458252,6,2848
0.349562406539917,0.9547908306121826,0.8807339668273926,0.7627657651901245,0.8805731534957886,0.8842779994010925,0.8890026807785034,7,3255
0.3404335677623749,0.9517544507980347,0.8990825414657593,0.7989267110824585,0.8990485668182373,0.9018218517303467,0.9037288427352905,8,3662
0.3285398781299591,0.950742244720459,0.8807339668273926,0.7615681886672974,0.880693793296814,0.8817476034164429,0.8809764385223389,9,4069
0.39571335911750793,0.9419703483581543,0.8807339668273926,0.7615681886672974,0.880693793296814,0.8817476034164429,0.8809764385223389,10,4476
0.38550111651420593,0.9578272104263306,0.8623853325843811,0.7253485918045044,0.8623852729797363,0.8642038106918335,0.8642038106918335,11,4883
0.3631925582885742,0.9463562965393066,0.9082568883895874,0.8158161640167236,0.9078769683837891,0.9072200059890747,0.9091525077819824,12,5290
0.5439289808273315,0.9210526347160339,0.8440366983413696,0.6871517896652222,0.843562662601471,0.8432860970497131,0.843982458114624,13,5697
0.5453068017959595,0.9412956237792969,0.853210985660553,0.7097203731536865,0.8517006635665894,0.859649121761322,0.8823529481887817,14,6104
0.41505247354507446,0.9385964870452881,0.853210985660553,0.7072843313217163,0.8531986474990845,0.855431854724884,0.8561527729034424,15,6511
