val_loss,auc,val_Accuracy,val_CohenKappa,val_F1,val_Recall,val_Precision,epoch,step
0.6343189477920532,0.7838888764381409,0.6352941393852234,0.2926174998283386,0.6139194369316101,0.6513888835906982,0.7096154093742371,0,331
0.47973915934562683,0.8544445037841797,0.7764706015586853,0.5469845533370972,0.7719248533248901,0.7708333730697632,0.7840908765792847,1,663
0.4507417678833008,0.9016666412353516,0.8117647171020508,0.621169924736023,0.8104794025421143,0.8097221851348877,0.8121500611305237,2,995
0.33606812357902527,0.9266666769981384,0.8470588326454163,0.6926286220550537,0.8462929129600525,0.8458333015441895,0.8469899892807007,3,1327
0.3948306441307068,0.90666663646698,0.8470588326454163,0.6917712688446045,0.8456919193267822,0.8444444537162781,0.8490990996360779,4,1659
0.5527436137199402,0.8877778053283691,0.7529411911964417,0.514285683631897,0.7494736909866333,0.7625000476837158,0.7863636016845703,5,1991
0.5990339517593384,0.8916666507720947,0.7882353067398071,0.5796703100204468,0.7879711389541626,0.793055534362793,0.7970157861709595,6,2323
0.8833746314048767,0.8594443798065186,0.6117647290229797,0.1881331205368042,0.5378151535987854,0.5902777910232544,0.6996314525604248,7,2655
0.4922206997871399,0.8983333110809326,0.8117647171020508,0.6253443956375122,0.8117386698722839,0.8152778148651123,0.816332221031189,8,2987
0.6239627599716187,0.883888840675354,0.7647058963775635,0.5184136033058167,0.752331018447876,0.7541666626930237,0.7982398867607117,9,3319
0.4918493330478668,0.8822222352027893,0.8470588326454163,0.6909090876579285,0.8449122905731201,0.8430555462837219,0.8528571128845215,10,3651
0.6527254581451416,0.8705555200576782,0.800000011920929,0.6035665273666382,0.7995561361312866,0.8055555820465088,0.8117914199829102,11,3983
0.618510901927948,0.871666669845581,0.8235294222831726,0.6403385400772095,0.8170468807220459,0.8152778148651123,0.8494458198547363,12,4315
0.5912156701087952,0.8933333158493042,0.8235294222831726,0.6492434740066528,0.8234316110610962,0.8277777433395386,0.8303471803665161,13,4647
