val_loss,auc,val_Accuracy,val_CohenKappa,val_F1,val_Recall,val_Precision,epoch,step
0.6026236414909363,0.831537127494812,0.7023809552192688,0.41143494844436646,0.6863330602645874,0.7081679105758667,0.7690615653991699,0,335
0.467020183801651,0.9069766998291016,0.75,0.5033783912658691,0.7456381320953369,0.7535450458526611,0.7759259343147278,1,671
0.42847251892089844,0.9160522222518921,0.7976190447807312,0.5975197553634644,0.7952687740325928,0.8006239533424377,0.818509578704834,2,1007
0.45240819454193115,0.9432784914970398,0.7976190447807312,0.5915331840515137,0.7889759540557861,0.7932501435279846,0.8428381681442261,3,1343
0.40158984065055847,0.9296653270721436,0.7976190447807312,0.5966101884841919,0.7968994379043579,0.7994894981384277,0.8055555820465088,4,1679
0.5562514066696167,0.9449801445007324,0.75,0.5044943690299988,0.7417654991149902,0.7546795606613159,0.7977453470230103,5,2015
0.3376139998435974,0.9370391368865967,0.8928571343421936,0.7847380638122559,0.8916129469871521,0.8908110857009888,0.9052940607070923,6,2351
0.40476545691490173,0.9330686330795288,0.8214285969734192,0.6440677642822266,0.8207935690879822,0.823312520980835,0.8298611044883728,7,2687
0.2597024440765381,0.9563244581222534,0.9166666865348816,0.8327645063400269,0.9160839319229126,0.9152013659477234,0.9236111044883728,8,3023
0.311240553855896,0.9415768384933472,0.9166666865348816,0.8327645063400269,0.9160839319229126,0.9152013659477234,0.9236111044883728,9,3359
0.28033721446990967,0.9523539543151855,0.8809523582458496,0.7620396614074707,0.8809523582458496,0.8814520835876465,0.8814520835876465,10,3695
0.36593014001846313,0.9563244581222534,0.8214285969734192,0.6444694995880127,0.8201797604560852,0.8238797187805176,0.835882306098938,11,4031
0.41321277618408203,0.9370391368865967,0.8571428656578064,0.7144476175308228,0.8571428060531616,0.8576290607452393,0.8576290607452393,12,4367
0.3287929892539978,0.9347702860832214,0.9047619104385376,0.809199333190918,0.9045454263687134,0.9041407108306885,0.9059829115867615,13,4703
0.3505847156047821,0.9370391368865967,0.8571428656578064,0.7141236066818237,0.8570618629455566,0.8570618629455566,0.8570618629455566,14,5039
0.24515096843242645,0.9614293575286865,0.9285714030265808,0.8568994998931885,0.9284090995788574,0.9279636740684509,0.9299145340919495,15,5375
0.3428020775318146,0.9364719390869141,0.8809523582458496,0.7614991664886475,0.8806818127632141,0.8803176879882812,0.8820512890815735,16,5711
0.3737153708934784,0.9279637336730957,0.8928571343421936,0.7854710817337036,0.8927202224731445,0.8925127983093262,0.8931818008422852,17,6047
0.23352345824241638,0.968235969543457,0.9047619104385376,0.8094157576560974,0.9047079086303711,0.9047079086303711,0.9047079086303711,18,6383
0.35520148277282715,0.9444129467010498,0.9047619104385376,0.8096317052841187,0.9047619104385376,0.9052751064300537,0.9052751064300537,19,6719
0.27746251225471497,0.9574588537216187,0.9047619104385376,0.8087649345397949,0.9038901329040527,0.9030061960220337,0.9142857193946838,20,7055
0.418636679649353,0.9313669800758362,0.7976190447807312,0.5966101884841919,0.7968994379043579,0.7994894981384277,0.8055555820465088,21,7391
0.3527172803878784,0.9387408494949341,0.8690476417541504,0.7383918762207031,0.8690290451049805,0.8698241710662842,0.8704545497894287,22,7727
0.7203671336174011,0.9421440958976746,0.8214285969734192,0.6448703408241272,0.819354772567749,0.8244469165802002,0.84375,23,8063
0.4120088815689087,0.9381735324859619,0.8928571343421936,0.7844926118850708,0.890987753868103,0.8902438879013062,0.9134615659713745,24,8399
0.36760759353637695,0.9421440362930298,0.8571428656578064,0.7141236066818237,0.8570618629455566,0.8570618629455566,0.8570618629455566,25,8735
0.3416289687156677,0.9534883499145508,0.9047619104385376,0.8089823722839355,0.904273509979248,0.9035734534263611,0.9091432094573975,26,9071
0.43687179684638977,0.942711353302002,0.8571428656578064,0.7144476175308228,0.8571428060531616,0.8576290607452393,0.8576290607452393,27,9407
0.6209352016448975,0.9353375434875488,0.8690476417541504,0.7377979755401611,0.8688803911209106,0.868689775466919,0.8693181872367859,28,9743
