val_loss,auc,val_Accuracy,val_CohenKappa,val_F1,val_Recall,val_Precision,epoch,step
0.6403127908706665,0.9264570474624634,0.5268816947937012,0.06318682432174683,0.3982353210449219,0.5319148898124695,0.7555555701255798,0,324
0.36922988295555115,0.9523589611053467,0.9032257795333862,0.8065634369850159,0.9031810760498047,0.903561532497406,0.9046846032142639,1,649
0.3428981602191925,0.9606845378875732,0.8709677457809448,0.7413073778152466,0.8691369295120239,0.8697965145111084,0.8896198868751526,2,974
0.34222379326820374,0.9616096019744873,0.8602150678634644,0.7211072444915771,0.8585799932479858,0.8614708185195923,0.8808479309082031,3,1299
0.3157723546028137,0.9518963694572449,0.8494623899459839,0.6987506151199341,0.8493055701255798,0.849213719367981,0.8501855134963989,4,1624
0.3324209451675415,0.9477336406707764,0.8387096524238586,0.6777546405792236,0.8384107947349548,0.83926922082901,0.8424369692802429,5,1949
0.2971341013908386,0.9403330087661743,0.9032257795333862,0.806473970413208,0.903225839138031,0.9033302664756775,0.9033302664756775,6,2274
0.5101855993270874,0.935707688331604,0.8064516186714172,0.6114206314086914,0.7997608184814453,0.8045791387557983,0.8484126925468445,7,2599
0.3532658517360687,0.9500463008880615,0.8279569745063782,0.654916524887085,0.8245283365249634,0.8265495300292969,0.8519442081451416,8,2924
0.4083837568759918,0.9264569282531738,0.8387096524238586,0.6768589019775391,0.8375072479248047,0.8378815650939941,0.8468661308288574,9,3249
0.9334152340888977,0.9431082010269165,0.7096773982048035,0.4228912591934204,0.6850621104240417,0.7127659320831299,0.8150684833526611,10,3574
0.4107510447502136,0.9375578165054321,0.8279569745063782,0.6565096974372864,0.8269767165184021,0.828862190246582,0.8376068472862244,11,3899
0.32105547189712524,0.9347826242446899,0.8494623899459839,0.6988899111747742,0.8494449257850647,0.8494449853897095,0.8494449853897095,12,4224
0.30175673961639404,0.9514338970184326,0.8709677457809448,0.7417862415313721,0.8708333373069763,0.8707215785980225,0.8717532157897949,13,4549
0.6431375741958618,0.9606845378875732,0.8172042965888977,0.6352940797805786,0.8150660991668701,0.8184551000595093,0.8355263471603394,14,4874
0.39104872941970825,0.9301573038101196,0.8602150678634644,0.7207207083702087,0.8599559664726257,0.8607770800590515,0.8641456365585327,15,5199
0.49839791655540466,0.9347826242446899,0.8279569745063782,0.6568266153335571,0.8255159854888916,0.8293247222900391,0.8507388830184937,16,5524
