val_loss,auc,val_Accuracy,val_CohenKappa,val_F1,val_Recall,val_Precision,epoch,step
0.6497635841369629,0.6170454621315002,0.6321839094161987,0.0,0.38732394576072693,0.5,0.31609195470809937,0,350
0.7299289703369141,0.6039772629737854,0.40229883790016174,-0.018918871879577637,0.37857139110565186,0.488068163394928,0.48055556416511536,1,701
0.6657230257987976,0.5607954263687134,0.6436781883239746,0.03918766975402832,0.42037394642829895,0.515625,0.8197674751281738,2,1052
0.7839950919151306,0.5607954263687134,0.6321839094161987,0.0,0.38732394576072693,0.5,0.31609195470809937,3,1403
0.6873355507850647,0.5840909481048584,0.6551724076271057,0.07773852348327637,0.4516806900501251,0.53125,0.8235294222831726,4,1754
0.6285398006439209,0.636931836605072,0.7356321811676025,0.3787643313407898,0.681013822555542,0.6732954978942871,0.7360681295394897,5,2105
0.6672363877296448,0.6357954740524292,0.6666666865348816,0.11566770076751709,0.48139774799346924,0.546875,0.8273809552192688,6,2456
0.5748249888420105,0.7022727727890015,0.7356321811676025,0.36976373195648193,0.6733061075210571,0.6667613983154297,0.7466386556625366,7,2807
0.6521049737930298,0.6551136374473572,0.6666666865348816,0.2167028784751892,0.597800076007843,0.5991477370262146,0.6350619196891785,8,3158
0.6002952456474304,0.7017045617103577,0.7701149582862854,0.44796955585479736,0.7123015522956848,0.7005681991577148,0.8107393980026245,9,3509
0.5564199686050415,0.7039772272109985,0.8160919547080994,0.5768997073173523,0.7851852178573608,0.7696022987365723,0.8318182229995728,10,3860
0.6675389409065247,0.6659090518951416,0.7586206793785095,0.4161074161529541,0.6939185857772827,0.6849431991577148,0.8013888597488403,11,4211
0.5911208987236023,0.6789772510528564,0.7816091775894165,0.501056432723999,0.7474408149719238,0.7357954978942871,0.7819293737411499,12,4562
0.6339901685714722,0.7176136374473572,0.7126436829566956,0.37803834676742554,0.6889747381210327,0.6877840757369995,0.6903802156448364,13,4913
0.6919336915016174,0.6767045259475708,0.6206896305084229,0.23906707763671875,0.6133333444595337,0.628125011920929,0.6191860437393188,14,5264
0.5728412866592407,0.6812499761581421,0.7701149582862854,0.47112464904785156,0.7314814329147339,0.7201704978942871,0.7709790468215942,15,5615
0.6801284551620483,0.6988636255264282,0.7356321811676025,0.36976373195648193,0.6733061075210571,0.6667613983154297,0.7466386556625366,16,5966
0.6491683721542358,0.6863636374473572,0.7931034564971924,0.5172626376152039,0.75315260887146,0.7383522987365723,0.8130596876144409,17,6317
0.6496745347976685,0.6738636493682861,0.7931034564971924,0.5305755138397217,0.763014554977417,0.7514204978942871,0.7926587462425232,18,6668
0.7891239523887634,0.6926136016845703,0.7471264600753784,0.4416569471359253,0.7201753854751587,0.7150567770004272,0.7291162014007568,19,7019
0.7123464345932007,0.699431836605072,0.7241379022598267,0.4068182110786438,0.7034090757369995,0.7034090757369995,0.7034090757369995,20,7370
