val_loss,auc,val_Accuracy,val_CohenKappa,val_F1,val_Recall,val_Precision,epoch,step
0.6543604731559753,0.5835226774215698,0.6321839094161987,0.0,0.38732394576072693,0.5,0.31609195470809937,0,350
0.7878756523132324,0.5971590876579285,0.36781609058380127,0.0,0.2689075767993927,0.5,0.18390804529190063,1,701
0.6639753580093384,0.5647727251052856,0.6321839094161987,0.0,0.38732394576072693,0.5,0.31609195470809937,2,1052
0.8115845322608948,0.605681836605072,0.6321839094161987,0.0,0.38732394576072693,0.5,0.31609195470809937,3,1403
0.6333393454551697,0.6397727727890015,0.6666666865348816,0.12969988584518433,0.5022686719894409,0.5534090995788574,0.7292683124542236,4,1754
0.6453514099121094,0.6215909123420715,0.6896551847457886,0.2909749150276184,0.6411000490188599,0.6369317770004272,0.663722813129425,5,2105
0.724072277545929,0.626136302947998,0.6436781883239746,0.03918766975402832,0.42037394642829895,0.515625,0.8197674751281738,6,2456
0.6306406855583191,0.6267045736312866,0.6436781883239746,0.12520277500152588,0.5354005098342896,0.5548295378684998,0.6003118753433228,7,2807
0.7005232572555542,0.6335227489471436,0.5632184147834778,0.16934669017791748,0.5626984238624573,0.5957386493682861,0.5925824046134949,8,3158
0.6347827911376953,0.6090909242630005,0.6551724076271057,0.07773852348327637,0.4516806900501251,0.53125,0.8235294222831726,9,3509
0.6364896297454834,0.6482954621315002,0.6666666865348816,0.2167028784751892,0.597800076007843,0.5991477370262146,0.6350619196891785,10,3860
0.6668451428413391,0.6704545021057129,0.6666666865348816,0.11566770076751709,0.48139774799346924,0.546875,0.8273809552192688,11,4211
0.634997546672821,0.6164772510528564,0.7011494040489197,0.2823604345321655,0.6259920597076416,0.6264204978942871,0.6958626508712769,12,4562
0.6941930055618286,0.6511363983154297,0.6091954112052917,0.21119999885559082,0.6002702713012695,0.612500011920929,0.6047618985176086,13,4913
0.6466856002807617,0.6642045378684998,0.7126436829566956,0.3247438669204712,0.6532759666442871,0.6485795378684998,0.7023993730545044,14,5264
0.7253199815750122,0.6295454502105713,0.6551724076271057,0.17195433378219604,0.5684523582458496,0.5769886374473572,0.6192781925201416,15,5615
0.7470027208328247,0.6431818008422852,0.6781609058380127,0.1792452335357666,0.5455223917961121,0.5755681991577148,0.7104430198669434,16,5966
0.6937631964683533,0.6414772868156433,0.6551724076271057,0.20668697357177734,0.5972222089767456,0.5965908765792847,0.618881106376648,17,6317
