val_loss,auc,val_Accuracy,val_CohenKappa,val_F1,val_Recall,val_Precision,epoch,step
0.6395594477653503,0.625568151473999,0.6436781883239746,0.03918766975402832,0.42037394642829895,0.515625,0.8197674751281738,0,350
0.7426964044570923,0.5954545736312866,0.4712643623352051,0.08921253681182861,0.45506536960601807,0.5556818246841431,0.5823529362678528,1,701
0.6513185501098633,0.6340909004211426,0.6321839094161987,0.0,0.38732394576072693,0.5,0.31609195470809937,2,1052
0.7984678745269775,0.6471590995788574,0.6321839094161987,0.0,0.38732394576072693,0.5,0.31609195470809937,3,1403
0.6587269902229309,0.6505681276321411,0.6321839094161987,0.0,0.38732394576072693,0.5,0.31609195470809937,4,1754
0.6376953125,0.6505681872367859,0.6896551847457886,0.31013214588165283,0.6537951827049255,0.6499999761581421,0.6629629731178284,5,2105
0.7702375650405884,0.655681848526001,0.6666666865348816,0.12969988584518433,0.5022686719894409,0.5534090995788574,0.7292683124542236,6,2456
0.6388298273086548,0.6676136255264282,0.6896551847457886,0.22653937339782715,0.5829930901527405,0.5977272987365723,0.7057416439056396,7,2807
0.6356707811355591,0.7386363744735718,0.6896551847457886,0.36973434686660767,0.6814051270484924,0.695738673210144,0.6826617121696472,8,3158
0.6183503866195679,0.6414772272109985,0.7011494040489197,0.2607842683792114,0.6045454740524292,0.6133522987365723,0.721666693687439,9,3509
0.5959768891334534,0.6909091472625732,0.7701149582862854,0.44796955585479736,0.7123015522956848,0.7005681991577148,0.8107393980026245,10,3860
0.7655745148658752,0.6079545021057129,0.6781609058380127,0.1792452335357666,0.5455223917961121,0.5755681991577148,0.7104430198669434,11,4211
0.7334959506988525,0.7272727489471436,0.6896551847457886,0.35378265380859375,0.6757763624191284,0.6826704740524292,0.6737837791442871,12,4562
0.660640299320221,0.7039772272109985,0.7011494040489197,0.3401399850845337,0.6692981719970703,0.6656249761581421,0.6764527559280396,13,4913
0.6147187948226929,0.7420454025268555,0.7471264600753784,0.42625898122787476,0.7103511095046997,0.7019886374473572,0.7351190447807312,14,5264
0.620471715927124,0.7431818246841431,0.7011494040489197,0.292682945728302,0.635161280632019,0.6329545378684998,0.6884058117866516,15,5615
0.8428767323493958,0.6693181991577148,0.6781609058380127,0.16632449626922607,0.5286377668380737,0.5690340995788574,0.75,16,5966
0.6855418086051941,0.7301136255264282,0.7241379022598267,0.3826138377189636,0.6896551251411438,0.6838067770004272,0.7039722204208374,17,6317
0.7138363718986511,0.7392045259475708,0.7126436829566956,0.3149605989456177,0.644897997379303,0.6420454978942871,0.710084080696106,18,6668
0.7721776962280273,0.6835227012634277,0.6436781883239746,0.24853718280792236,0.6237968802452087,0.6267045736312866,0.6225274801254272,19,7019
0.8325225114822388,0.7164772748947144,0.7356321811676025,0.3604986071586609,0.6647679805755615,0.6602272987365723,0.7611111402511597,20,7370
